RECNUM	CODIGO_FORNEC	NRO_OBRIG	SERIE_OBRIG	CODIGO_MOEDA	DT_EMISSAO	DT_RECEB	DT_VCTO	DT_ULT_PGTO	VL_TOTAL	VL_PGTO	VL_JUROS	VL_DCTO	VL_DESP	CODIGO_GROBRIG	SUBSTITUIDA	GERA_MV_CTB	NRO_NFE	DT_REG	CODIGO_USUARIOD	ACEITE	DT_ACEITE	CODIGO_USUARIOA	INTEGRA_CTB	OBSERVACAO_1	OBSERVACAO_2	FLAG_SUBSTITUI	VALOR_SUBSTITUI	VALOR_SUBST_AUX	CODIGO_BANCO	NRO_LOTE	NRO_BANCO	CODIGO_BARRAS	DT_EFETIV_PGTO	DT_VCTO_AUX	VL_DCTO_BANCO	VL_ACRESC_BANCO	CONTACTB	CENTRO_CUSTO	FLAG_IMPORTA	SAFRA	NRO_NOTA_ORIG	SERIE_NOTA_ORIG	NRO_PAGAMENTO	FLAG_BAIXA	VL_BAIXA	VL_JUROS_BAIXA	VL_DCTO_BAIXA	CONTACTB_MIOLO	BANCO_OBRIG	DT_RECEB_BOLET	CONTA_ORCAMENT	STATUS	CODIGO_USUARIOL	CODIGO_USUARIOB	DT_LIBERACAO	DT_BLOQUEIO	CODIGO_PERFILCC	LOTE	CODIGO_DESPVAR	FORNEC_DARF	OBRIG_DARF	SERIE_DARF	CODIGO_TIPOPAG	CODIGO_FORMAPAG	CODIGO_REPRES	VL_MULTA	FLAG_CH_DEV	VL_MULTA_BAIXA	GUID
5524	106	2,0	1  	1	31/01/2019	14/02/2019	06/02/2019	12/02/2019	1140,0	1140,0	0,0	0,0	0,0	205	N	 	0,0	14/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5525	107	2,0	1  	1	31/01/2019	14/02/2019	06/02/2019	13/02/2019	719,0	719,0	0,0	0,0	0,0	208	N	 	0,0	14/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5526	100	2,0	1  	1	31/01/2019	14/02/2019	06/02/2019	12/02/2019	350,0	350,0	0,0	0,0	0,0	209	N	 	0,0	14/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5527	63	2,0	1  	1	31/01/2019	14/02/2019	06/02/2019	14/02/2019	1462,0	1462,0	0,0	0,0	0,0	206	N	 	0,0	14/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5528	89	2,0	1  	1	31/01/2019	14/02/2019	06/02/2019	14/02/2019	1141,0	1141,0	0,0	0,0	0,0	211	N	 	0,0	14/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5529	176	2,0	1  	1	31/01/2019	14/02/2019	06/02/2019	12/02/2019	628,0	628,0	0,0	0,0	0,0	208	N	 	0,0	14/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5530	113	2,0	1  	1	31/01/2019	14/02/2019	06/02/2019	14/02/2019	986,0	986,0	0,0	0,0	0,0	207	N	 	0,0	14/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5531	148	1402066,0	1E 	1	29/01/2019	14/02/2019	14/02/2019	14/02/2019	1880,64	1880,64	0,0	0,0	0,0	102	N	 	1402066,0	14/02/2019	7	N		7	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5532	148	1880464,0	1  	1	20/01/2019	14/02/2019	25/01/2019	25/01/2019	1880,64	1880,64	0,0	0,0	0,0	102	N	 	0,0	14/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5533	147	9903,0	1  	1	20/01/2019	14/02/2019	25/01/2019	25/01/2019	99,03	99,03	0,0	0,0	0,0	102	N	 	0,0	14/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5543	72	378809,0	2E 	1	13/02/2019	15/02/2019	10/04/2019	10/04/2019	1554,57	1554,57	0,0	0,0	0,0	108	N	 	378809,0	15/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5544	72	378809,0	3E 	1	13/02/2019	15/02/2019	08/05/2019	31/05/2019	1554,57	1554,57	95,45	0,0	0,0	108	N	 	378809,0	15/02/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5545	35	1398886,0	1E 	1	09/02/2019	15/02/2019	08/03/2019	11/03/2019	380,31	380,31	11,38	0,0	0,0	108	N	 	1398886,0	15/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5546	35	1398886,0	2E 	1	09/02/2019	15/02/2019	15/03/2019	15/03/2019	380,3	380,3	0,0	0,0	0,0	108	N	 	1398886,0	15/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5547	35	1398886,0	3E 	1	09/02/2019	15/02/2019	22/03/2019	22/03/2019	380,3	380,3	0,0	0,0	0,0	108	N	 	1398886,0	15/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
8103	333	261,0	2E 	1	11/07/2019	12/07/2019	10/09/2019	16/09/2019	836,26	836,26	30,06	0,0	0,0	108	N	 	261,0	12/07/2019	7	N		6	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5549	3	417,0	1E 	1	13/02/2019	15/02/2019	15/02/2019	15/02/2019	6196,13	6196,13	0,0	0,0	0,0	105	N	 	417,0	15/02/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5550	146	6030,0	1  	1	15/02/2019	15/02/2019	17/03/2019	18/02/2019	60,3	60,3	0,0	0,0	0,0	104	N	 	0,0	15/02/2019	6	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5551	27	35933,0	1  	1	31/01/2019	18/02/2019	20/02/2019	14/11/2020	359,33	359,33	0,0	0,0	0,0	124	N	 	0,0	18/02/2019	8	N		8	S	irrf s salario		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5552	31	299,0	1E 	1	12/02/2019	18/02/2019	04/03/2019	12/03/2019	433,5	433,5	13,71	0,0	0,0	107	N	 	299,0	18/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5553	8	76953,0	1E 	1	13/02/2019	18/02/2019	14/03/2019	14/03/2019	64,02	64,02	0,0	0,0	0,0	123	N	 	76953,0	18/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5554	320	525647,0	1E 	1	11/02/2019	18/02/2019	03/03/2019	07/03/2019	273,84	273,84	8,39	0,0	0,0	107	N	 	525647,0	07/03/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5555	320	525647,0	2E 	1	11/02/2019	18/02/2019	23/03/2019	25/03/2019	273,83	273,83	0,0	0,0	0,0	107	N	 	525647,0	07/03/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5561	70	16481,0	1E 	1	15/02/2019	19/02/2019	17/03/2019	18/03/2019	243,52	243,52	0,0	0,0	0,0	107	N	 	16481,0	19/02/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5562	226	1374152,0	1E 	1	13/02/2019	19/02/2019	13/03/2019	13/03/2019	254,3	254,3	0,0	0,0	0,0	107	N	 	1374152,0	19/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5563	1	95753,0	1E 	1	15/02/2019	19/02/2019	20/03/2019	21/03/2019	1280,0	1280,0	38,4	0,0	0,0	108	N	 	95753,0	19/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5564	245	1000,0	1  	1	15/02/2019	19/02/2019	15/02/2019	15/02/2019	1000,0	1000,0	0,0	0,0	0,0	189	N	 	0,0	19/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5565	296	3945,0	1E 	1	05/02/2019	08/02/2019	08/02/2019	08/02/2019	150,0	150,0	0,0	0,0	0,0	107	N	 	3945,0	19/02/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5572	49	107661,0	2E 	1	13/02/2019	20/02/2019	27/03/2019	27/03/2019	1563,0	1563,0	0,0	0,0	0,0	108	N	 	107661,0	20/02/2019	7	N		6	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5573	49	107661,0	3E 	1	13/02/2019	20/02/2019	10/04/2019	10/04/2019	1563,0	1563,0	0,0	0,0	0,0	108	N	 	107661,0	20/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5574	28	15304,0	1  	1	19/02/2019	20/02/2019	22/02/2019	10/06/2019	153,04	153,04	24,1	0,0	0,0	133	N	 	0,0	20/02/2019	8	N		8	S	CHARLIE FOX NF 107		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5575	27	3878,0	1  	1	31/01/2019	20/02/2019	20/02/2019	13/03/2019	38,78	38,78	3,06	0,0	0,0	136	N	 	0,0	20/02/2019	8	N		8	S	PROMOB -  NF 29967		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5576	194	1157,0	1E 	1	18/02/2019	20/02/2019	20/02/2019	20/02/2019	5145,0	5145,0	0,0	0,0	0,0	102	N	 	1157,0	20/02/2019	7	N		7	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5577	194	1158,0	1E 	1	18/02/2019	20/02/2019	20/02/2019	20/02/2019	9621,2	9621,2	0,0	0,0	0,0	102	N	 	1158,0	20/02/2019	7	N		7	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5578	296	150,0	3  	1	19/02/2018	20/02/2019	19/02/2019	19/02/2019	150,0	150,0	0,0	0,0	0,0	107	N	 	0,0	20/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5579	190	20491,0	1  	1	07/02/2019	20/02/2019	07/02/2019	07/02/2019	204,91	204,91	0,0	0,0	0,0	158	N	 	0,0	20/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5580	188	43092,0	1  	1	07/02/2019	20/02/2019	07/02/2019	07/02/2019	430,92	430,92	0,0	0,0	0,0	143	N	 	0,0	20/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5581	189	8114,0	1  	1	07/02/2019	20/02/2019	07/02/2019	07/02/2019	81,14	81,14	0,0	0,0	0,0	158	N	 	0,0	20/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5582	285	9024,0	1E 	1	18/02/2019	20/02/2019	05/03/2019	07/03/2019	84,9	84,9	2,25	0,0	0,0	105	N	 	9024,0	20/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5583	190	23645,0	1  	1	15/02/2019	20/02/2019	15/02/2019	15/02/2019	236,45	236,45	0,0	0,0	0,0	158	N	 	0,0	20/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5584	188	25570,0	1  	1	15/02/2019	20/02/2019	15/02/2019	15/02/2019	255,7	255,7	0,0	0,0	0,0	143	N	 	0,0	20/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5585	189	9001,0	1  	1	15/02/2019	20/02/2019	15/02/2019	15/02/2019	90,01	90,01	0,0	0,0	0,0	158	N	 	0,0	20/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5591	46	303606,0	1E 	1	19/02/2019	21/02/2019	18/03/2019	18/03/2019	653,16	653,16	0,0	0,0	0,0	108	N	 	303606,0	21/02/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5592	46	303606,0	2E 	1	19/02/2019	21/02/2019	25/03/2019	25/03/2019	653,14	653,14	0,0	0,0	0,0	108	N	 	303606,0	21/02/2019	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5593	46	303606,0	3E 	1	19/02/2019	21/02/2019	01/04/2019	01/04/2019	653,14	653,14	0,0	0,0	0,0	108	N	 	303606,0	21/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5691	6	20936955,0	1  	1	20/02/2019	23/02/2019	01/03/2019	20/03/2019	9445,52	9445,52	0,0	0,0	0,0	109	N	 	20936955,0	25/02/2019	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5595	50	36092,0	1  	1	20/02/2019	21/02/2019	25/02/2019	25/02/2019	142,0	142,0	0,0	0,0	0,0	164	N	 	0,0	21/02/2019	8	N		8	S	GRUPO VOCE		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5596	245	1000,0	2  	1	20/02/2019	21/02/2019	20/02/2019	20/02/2019	1000,0	1000,0	0,0	0,0	0,0	189	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5597	167	128692,0	1  	1	20/02/2019	21/02/2019	20/02/2019	20/02/2019	1286,92	1286,92	0,0	0,0	0,0	140	N	 	0,0	21/02/2019	8	N		8	S	NF 6710		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5598	119	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	22/02/2019	1015,0	1015,0	0,0	0,0	0,0	205	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5599	125	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	435,0	435,0	0,0	0,0	0,0	209	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5600	40	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	836,0	836,0	0,0	0,0	0,0	208	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5601	118	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	1421,0	1421,0	0,0	0,0	0,0	208	N	 	0,0	21/02/2019	8	N		6	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5602	212	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	22/02/2019	917,0	917,0	0,0	0,0	0,0	205	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5603	96	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	600,0	600,0	0,0	0,0	0,0	209	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5604	213	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	435,0	435,0	0,0	0,0	0,0	209	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5605	115	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	1218,0	1218,0	0,0	0,0	0,0	209	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5606	41	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	22/02/2019	917,0	917,0	0,0	0,0	0,0	205	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5607	42	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	463,0	463,0	0,0	0,0	0,0	208	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5608	114	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	435,0	435,0	0,0	0,0	0,0	209	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5609	43	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	610,0	610,0	0,0	0,0	0,0	209	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5610	112	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	600,0	600,0	0,0	0,0	0,0	209	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5611	44	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	1137,0	1137,0	0,0	0,0	0,0	208	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5612	113	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	1275,0	1275,0	0,0	0,0	0,0	207	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5613	38	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	22/02/2019	1699,0	1699,0	0,0	0,0	0,0	207	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5614	215	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	22/02/2019	917,0	917,0	0,0	0,0	0,0	211	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5615	97	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	435,0	435,0	0,0	0,0	0,0	209	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5616	110	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	836,0	836,0	0,0	0,0	0,0	208	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5617	279	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	22/02/2019	917,0	917,0	0,0	0,0	0,0	205	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5618	275	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	22/02/2019	917,0	917,0	0,0	0,0	0,0	212	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5619	87	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	600,0	600,0	0,0	0,0	0,0	208	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5620	88	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	20/02/2019	747,0	747,0	0,0	0,0	0,0	209	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
5621	89	2,0	2  	1	18/02/2019	21/02/2019	20/02/2019	22/02/2019	917,0	917,0	0,0	0,0	0,0	211	N	 	0,0	21/02/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
